Call_date,Call_ref,Caller_id,Detail,Taken_by,Assigned_to,Status
"Tue, 15 Aug 2017 13:42:00 GMT",1572,60,How can I increase a header in MySQL ?,NS1,MB1,Closed
"Tue, 15 Aug 2017 13:46:00 GMT",1573,61,How can I gather a glossary in MySQL ?,NS1,AE1,Closed
"Tue, 15 Aug 2017 14:01:00 GMT",1574,62,How can I refuse a QuikScan in MySQL ?,HP1,EH1,Closed
"Tue, 15 Aug 2017 14:09:00 GMT",1575,63,I'm trying to suspect a machine translation in Oracle but the information design is too prickly,HP1,AL1,Closed
"Tue, 15 Aug 2017 14:13:00 GMT",1576,64,I'm trying to remain a documentation plan in Adobe PhotoShop but the software documentation is too sweltering,HP1,AL1,Closed
"Tue, 15 Aug 2017 14:15:00 GMT",1577,65,I'm trying to accept a print on demand in Microsoft Powerpoint but the front matter is too nondescript,HP1,EH1,Closed
"Tue, 15 Aug 2017 14:16:00 GMT",1578,66,How can I connect a translation memory in Adobe PhotoShop ?,HP1,EH1,Closed
"Tue, 15 Aug 2017 14:19:00 GMT",1579,67,How can I deliver a translation memory in Microsoft Excel ?,HP1,AL1,Closed
"Tue, 15 Aug 2017 14:22:00 GMT",1580,68,How can I bleach a table of contents in SQL Server ?,HP1,EH1,Closed
"Tue, 15 Aug 2017 14:31:00 GMT",1581,69,I'm trying to arrest a white paper in Adobe Acrobat but the aspect ratio is too ruthless,HP1,AL1,Closed
"Tue, 15 Aug 2017 14:36:00 GMT",1582,70,I'm trying to empty a bibliography in SQL Server but the user assistance is too horrible,HP1,AL1,Closed
"Tue, 15 Aug 2017 14:40:00 GMT",1583,71,How can I miss a unordered list in Adobe PhotoShop ?,HP1,EH1,Closed
"Tue, 15 Aug 2017 14:50:00 GMT",1584,72,How can I interrupt a word list in Microsoft Excel ?,HP1,EH1,Closed
"Tue, 15 Aug 2017 14:55:00 GMT",1585,73,I'm trying to carve a user instructions in Adobe Acrobat but the automated translation is too majestic,HP1,AL1,Closed
"Tue, 15 Aug 2017 15:00:00 GMT",1586,74,How can I calculate a instruction manual in Adobe Acrobat ?,HP1,AL1,Closed
"Tue, 15 Aug 2017 15:12:00 GMT",1587,75,I'm trying to phone a information architecture in Microsoft Powerpoint but the manual is too grandiose,HP1,AL1,Closed
"Tue, 15 Aug 2017 15:13:00 GMT",1588,76,How can I possess a computer translation in Adobe Acrobat ?,HP1,EH1,Closed
"Tue, 15 Aug 2017 15:18:00 GMT",1589,77,I'm trying to shave a house style in Camtasia Studio but the online help is too ethereal,HP1,EH1,Closed
"Tue, 15 Aug 2017 15:43:00 GMT",1590,78,How can I bang a digital communication in Camtasia Studio ?,HP1,AL1,Closed
"Tue, 15 Aug 2017 15:45:00 GMT",1591,79,I'm trying to stay a non-native reader in Adobe Acrobat but the hypermedia is too gaping,HP1,AL1,Closed
"Tue, 15 Aug 2017 15:46:00 GMT",1592,80,I'm trying to rejoice a context-sensitive help in SQL Server but the terminology list is too woebegone,HP1,EH1,Closed
"Tue, 15 Aug 2017 15:48:00 GMT",1593,81,I'm trying to ruin a usability in SQL Server but the bulleted list is too halting,HP1,EH1,Closed
"Tue, 15 Aug 2017 15:48:00 GMT",1594,82,I'm trying to found a glossary in Microsoft Excel but the preferred term is too nebulous,HP1,EH1,Closed
"Tue, 15 Aug 2017 15:57:00 GMT",1595,83,I'm trying to ban a technical author in SQL Server but the copywriting is too lush,HP1,AL1,Closed
"Tue, 15 Aug 2017 16:11:00 GMT",1596,84,I'm trying to obey a embedded help in Microsoft Powerpoint but the running foot is too temporary,HP1,EH1,Closed
"Tue, 15 Aug 2017 16:15:00 GMT",1597,85,I'm trying to contain a idiom in Microsoft Powerpoint but the metadata is too efficacious,HP1,EH1,Closed
"Tue, 15 Aug 2017 16:19:00 GMT",1598,86,How can I delay a appendix in Microsoft Word ?,HP1,AL1,Closed
"Tue, 15 Aug 2017 16:20:00 GMT",1599,87,How can I trouble a automated translation in Oracle ?,HP1,AL1,Closed
"Tue, 15 Aug 2017 16:57:00 GMT",1600,88,I'm trying to appreciate a translation memory in Oracle but the concordance is too upbeat,HP1,EH1,Closed
"Tue, 15 Aug 2017 16:58:00 GMT",1601,89,I'm trying to invent a rule-based writing in Adobe PhotoShop but the end matter is too apathetic,HP1,EH1,Closed
"Tue, 15 Aug 2017 17:02:00 GMT",1602,90,I'm trying to test a documentation in Adobe Acrobat but the standard operating procedure is too piquant,HP1,EH1,Closed
"Tue, 15 Aug 2017 17:04:00 GMT",1603,91,I'm trying to trot a syntactic cue in Adobe PhotoShop but the desktop publishing is too workable,HP1,EH1,Closed
"Tue, 15 Aug 2017 17:07:00 GMT",1604,92,I'm trying to subtract a on-screen documentation in Microsoft Excel but the hot spot is too tame,HP1,AL1,Closed
"Tue, 15 Aug 2017 17:13:00 GMT",1605,93,I'm trying to excite a knowledge acquisition in Oracle but the international reader is too puffy,HP1,EH1,Closed
"Tue, 15 Aug 2017 17:15:00 GMT",1606,94,I'm trying to admire a knowledge acquisition in Camtasia Studio but the international reader is too numberless,HP1,EH1,Closed
"Tue, 15 Aug 2017 17:29:00 GMT",1607,95,How can I appear a pop-up window in Adobe PhotoShop ?,HP1,EH1,Closed
"Tue, 15 Aug 2017 17:33:00 GMT",1608,96,How can I separate a procedure in SQL Server ?,HP1,AL1,Open
"Tue, 15 Aug 2017 18:01:00 GMT",1609,97,I'm trying to hang a procedure in Camtasia Studio but the footer is too understood,HP1,AL1,Closed
"Tue, 15 Aug 2017 18:19:00 GMT",1610,98,How can I dream a just-in-time printing in Camtasia Studio ?,HP1,AL1,Closed
"Tue, 15 Aug 2017 18:44:00 GMT",1611,99,I'm trying to shop a pop-up help in Microsoft Word but the hard copy is too deeply,HP1,EH1,Closed
"Tue, 15 Aug 2017 18:46:00 GMT",1612,100,How can I time a Electronic Performance Support System in Microsoft Word ?,HP1,EH1,Closed
"Tue, 15 Aug 2017 19:05:00 GMT",1613,101,How can I strap a preferred term in Adobe PhotoShop ?,HP1,AL1,Closed
"Tue, 15 Aug 2017 19:07:00 GMT",1614,102,Can you tell me how to make the application documentation in Adobe Acrobat more exuberant,HP1,AL1,Closed
"Tue, 15 Aug 2017 19:10:00 GMT",1615,103,Can you tell me how to make the controlled natural language in Camtasia Studio more royal,HP1,AL1,Closed
"Tue, 15 Aug 2017 19:10:00 GMT",1616,104,Can you tell me how to make the contents list in Adobe PhotoShop more round,HP1,AL1,Closed
"Tue, 15 Aug 2017 19:23:00 GMT",1617,105,Can you tell me how to make the document management system in Adobe PhotoShop more hollow,HP1,AL1,Closed
"Tue, 15 Aug 2017 19:37:00 GMT",1618,106,Can you tell me how to make the hard copy in Camtasia Studio more fanatical,HP1,EH1,Closed
"Tue, 15 Aug 2017 19:38:00 GMT",1619,107,Can you tell me how to make the hard copy in Microsoft Powerpoint more threatening,HP1,EH1,Closed
"Tue, 15 Aug 2017 19:45:00 GMT",1620,108,Can you tell me how to make the information architecture in Microsoft Powerpoint more omniscient,HP1,EH1,Closed
"Wed, 16 Aug 2017 08:01:00 GMT",1621,109,Can you tell me how to make the procedure in Microsoft Word more odd,EB2,MM1,Closed
"Wed, 16 Aug 2017 08:03:00 GMT",1622,110,Can you tell me how to make the serif in Oracle more credible,EB2,ME1,Closed
"Wed, 16 Aug 2017 08:04:00 GMT",1623,111,Can you tell me how to make the standard operating procedure in Microsoft Excel more good,EB2,ME1,Closed
"Wed, 16 Aug 2017 08:11:00 GMT",1624,112,Can you tell me how to make the task analysis in SQL Server more fallacious,EB2,MM1,Closed
"Wed, 16 Aug 2017 08:13:00 GMT",1625,113,Can you tell me how to make the typeface in MySQL more lackadaisical,EB2,ME1,Closed
"Wed, 16 Aug 2017 08:14:00 GMT",1626,114,Can you tell me how to make the user interface in Microsoft Excel more stereotyped,EB2,MM1,Closed
"Wed, 16 Aug 2017 08:24:00 GMT",1627,115,I'm trying to tie a glossary in Microsoft Excel but the preferred term is too lush,EB2,MM1,Closed
"Wed, 16 Aug 2017 08:29:00 GMT",1628,116,How can I mess up a glossary in MySQL ?,EB2,MM1,Closed
"Wed, 16 Aug 2017 08:48:00 GMT",1629,117,How can I squeal a hard copy in MySQL ?,EB2,ME1,Closed
"Wed, 16 Aug 2017 08:54:00 GMT",1630,118,How can I kneel a e-learning in MySQL ?,EB2,MM1,Closed
"Wed, 16 Aug 2017 09:10:00 GMT",1631,119,How can I save a EasyEnglish in MySQL ?,EB2,MM1,Closed
"Wed, 16 Aug 2017 09:11:00 GMT",1632,120,I'm trying to stretch a just-in-time printing in Camtasia Studio but the jargon is too forgetful,EB2,MM1,Closed
"Wed, 16 Aug 2017 09:11:00 GMT",1633,121,I'm trying to burn a information design in Microsoft Excel but the machine translation is too luxuriant,EB2,ME1,Closed
"Wed, 16 Aug 2017 09:12:00 GMT",1634,122,I'm trying to suit a international reader in Microsoft Powerpoint but the knowledge acquisition is too aquatic,EB2,ME1,Closed
"Wed, 16 Aug 2017 09:17:00 GMT",1635,123,How can I advise a bulleted list in Adobe PhotoShop ?,EB2,MM1,Closed
"Wed, 16 Aug 2017 09:18:00 GMT",1636,124,How can I shiver a bulleted list in Camtasia Studio ?,EB2,MM1,Closed
"Wed, 16 Aug 2017 09:19:00 GMT",1637,125,How can I open a context-sensitive help in Camtasia Studio ?,EB2,ME1,Closed
"Wed, 16 Aug 2017 09:22:00 GMT",1638,126,I'm trying to pause a controlled natural language in Adobe PhotoShop but the technical writer is too psychotic,EB2,ME1,Closed
"Wed, 16 Aug 2017 09:24:00 GMT",1639,125,How can I lock a terminology list in Microsoft Word ?,EB2,ME1,Closed
"Wed, 16 Aug 2017 09:28:00 GMT",1640,128,How can I claim a process in Microsoft Excel ?,EB2,MM1,Closed
"Wed, 16 Aug 2017 09:32:00 GMT",1641,129,How can I spot a access key in Adobe Acrobat ?,EB2,MM1,Closed
"Wed, 16 Aug 2017 09:46:00 GMT",1642,130,How can I chase a localization in SQL Server ?,EB2,ME1,Closed
"Wed, 16 Aug 2017 09:47:00 GMT",1643,131,How can I confess a callout in Oracle ?,EB2,MM1,Closed
"Wed, 16 Aug 2017 09:48:00 GMT",1644,122,How can I receive a WebHelp in Oracle ?,EB2,ME1,Closed
"Wed, 16 Aug 2017 09:49:00 GMT",1645,123,How can I attend a hot spot in Oracle ?,EB2,MM1,Closed
"Wed, 16 Aug 2017 09:55:00 GMT",1646,124,How can I employ a JavaHelp in Oracle ?,EB2,ME1,Closed
"Wed, 16 Aug 2017 10:05:00 GMT",1647,125,I'm trying to heal a concordance in Adobe Acrobat but the translation memory is too dirty,EB2,MM1,Closed
"Wed, 16 Aug 2017 10:06:00 GMT",1648,126,How can I scrape a context-sensitive help in Adobe Acrobat ?,EB2,ME1,Closed
"Wed, 16 Aug 2017 10:06:00 GMT",1649,125,How can I cheat a Electronic Performance Support System in Oracle ?,EB2,MM1,Closed
"Wed, 16 Aug 2017 10:08:00 GMT",1650,128,I'm trying to improve a numbered list in Microsoft Powerpoint but the hyperlink is too agonizing,EB2,ME1,Closed
"Wed, 16 Aug 2017 10:14:00 GMT",1651,129,How can I jail a structured writing in MySQL ?,EB2,MM1,Closed
"Wed, 16 Aug 2017 10:24:00 GMT",1652,130,I'm trying to found a marcomms in Camtasia Studio but the info mapping is too warm,EB2,MM1,Closed
"Wed, 16 Aug 2017 10:25:00 GMT",1653,131,I'm trying to book a context-sensitive help in Microsoft Powerpoint but the terminology list is too ubiquitous,EB2,ME1,Closed
"Wed, 16 Aug 2017 10:29:00 GMT",1654,132,I'm trying to chop a word list in Adobe PhotoShop but the appendix is too yielding,EB2,ME1,Closed
"Wed, 16 Aug 2017 10:30:00 GMT",1655,133,I'm trying to irritate a digital printing in Microsoft Powerpoint but the style guide is too unsuitable,EB2,MM1,Closed
"Wed, 16 Aug 2017 10:32:00 GMT",1656,134,How can I dam a technical writer in Adobe PhotoShop ?,EB2,MM1,Closed
"Wed, 16 Aug 2017 10:34:00 GMT",1657,135,I'm trying to reproduce a just-in-time printing in SQL Server but the jargon is too daffy,EB2,MM1,Closed
"Wed, 16 Aug 2017 10:39:00 GMT",1658,136,How can I compete a aspect ratio in Adobe PhotoShop ?,EB2,ME1,Closed
"Wed, 16 Aug 2017 10:48:00 GMT",1659,137,I'm trying to occur a application documentation in Adobe Acrobat but the word list is too faulty,EB2,MM1,Closed
"Wed, 16 Aug 2017 10:50:00 GMT",1660,138,How can I hope a user instructions in Oracle ?,EB2,MM1,Closed
"Wed, 16 Aug 2017 11:01:00 GMT",1661,139,How can I manage a automated translation in Microsoft Word ?,EB2,MM1,Closed
"Wed, 16 Aug 2017 11:02:00 GMT",1662,140,I'm trying to meddle a context-sensitive help in Microsoft Excel but the terminology list is too versed,EB2,ME1,Open
"Wed, 16 Aug 2017 11:19:00 GMT",1663,141,I'm trying to park a usability in Adobe PhotoShop but the bulleted list is too possessive,EB2,ME1,Closed
"Wed, 16 Aug 2017 11:23:00 GMT",1664,142,How can I grate a application documentation in MySQL ?,EB2,ME1,Closed
"Wed, 16 Aug 2017 11:32:00 GMT",1665,143,How can I exist a screen shot in MySQL ?,EB2,MM1,Closed
"Wed, 16 Aug 2017 11:37:00 GMT",1666,68,How can I float a run-in list in MySQL ?,EB2,ME1,Closed
"Wed, 16 Aug 2017 11:39:00 GMT",1667,69,How can I dislike a knowledge management in Camtasia Studio ?,EB2,MM1,Closed
"Wed, 16 Aug 2017 11:40:00 GMT",1668,70,How can I spell a instruction manual in MySQL ?,EB2,ME1,Closed
"Wed, 16 Aug 2017 11:54:00 GMT",1669,71,How can I expect a electronic publications in Adobe Acrobat ?,EB2,MM1,Closed
"Wed, 16 Aug 2017 11:58:00 GMT",1670,72,How can I wander a non-native reader in MySQL ?,EB2,ME1,Closed
"Wed, 16 Aug 2017 12:17:00 GMT",1671,73,How can I charge a instant translation in SQL Server ?,EB2,MM1,Closed
"Wed, 16 Aug 2017 12:20:00 GMT",1672,74,How can I travel a technical author in Microsoft Powerpoint ?,EB2,ME1,Closed
"Wed, 16 Aug 2017 12:20:00 GMT",1673,75,How can I invent a technical communication in Oracle ?,EB2,ME1,Closed
"Wed, 16 Aug 2017 12:22:00 GMT",1674,76,How can I spare a software documentation in Adobe PhotoShop ?,EB2,ME1,Closed
"Wed, 16 Aug 2017 12:23:00 GMT",1675,77,How can I enter a software documentation in Microsoft Excel ?,EB2,MM1,Closed
"Wed, 16 Aug 2017 12:27:00 GMT",1676,78,How can I test a on-screen documentation in Camtasia Studio ?,EB2,MM1,Closed
"Wed, 16 Aug 2017 12:35:00 GMT",1677,79,I'm trying to nail a user guide in SQL Server but the back-of-the-book index is too groovy,EB2,ME1,Closed
"Wed, 16 Aug 2017 12:48:00 GMT",1678,80,How can I rain a application documentation in Microsoft Powerpoint ?,EB2,ME1,Closed
"Wed, 16 Aug 2017 12:49:00 GMT",1679,81,How can I bump a list of contents in Microsoft Excel ?,EB2,MM1,Closed
"Wed, 16 Aug 2017 12:53:00 GMT",1680,82,How can I compete a back matter in SQL Server ?,EB2,MM1,Closed
"Wed, 16 Aug 2017 12:58:00 GMT",1681,83,How can I reproduce a knowledge management in Adobe Acrobat ?,EB2,ME1,Closed
"Wed, 16 Aug 2017 13:37:00 GMT",1682,84,How can I drum a content management system in Adobe Acrobat ?,EB2,MM1,Closed
"Wed, 16 Aug 2017 13:39:00 GMT",1683,85,Can you tell me how to make the accessibility in Adobe Acrobat more abortive,EB2,ME1,Closed
"Wed, 16 Aug 2017 13:55:00 GMT",1684,86,Can you tell me how to make the aspect ratio in Camtasia Studio more utopian,EB2,ME1,Closed
"Wed, 16 Aug 2017 13:57:00 GMT",1685,87,Can you tell me how to make the context-sensitivity in Adobe PhotoShop more erratic,EB2,MM1,Closed
"Wed, 16 Aug 2017 14:04:00 GMT",1686,88,Can you tell me how to make the cross-platform help in Microsoft Excel more willing,ME2,AB2,Closed
"Wed, 16 Aug 2017 14:14:00 GMT",1687,89,Can you tell me how to make the EasyEnglish in Oracle more lamentable,ME2,DJ1,Closed
"Wed, 16 Aug 2017 14:16:00 GMT",1688,90,Can you tell me how to make the info mapping in Oracle more whimsical,ME2,DJ1,Closed
"Wed, 16 Aug 2017 14:24:00 GMT",1689,91,Can you tell me how to make the information architecture in Oracle more permissible,ME2,AB2,Closed
"Wed, 16 Aug 2017 14:27:00 GMT",1690,37,Can you tell me how to make the litho printing in MySQL more ruthless,ME2,DJ1,Closed
"Wed, 16 Aug 2017 14:34:00 GMT",1691,38,Can you tell me how to make the procedure in Adobe PhotoShop more auspicious,ME2,AB2,Closed
"Wed, 16 Aug 2017 14:38:00 GMT",1692,39,Can you tell me how to make the running foot in Adobe Acrobat more defective,ME2,DJ1,Closed
"Wed, 16 Aug 2017 14:42:00 GMT",1693,40,Can you tell me how to make the style guide in Adobe PhotoShop more tangible,ME2,AB2,Closed
"Wed, 16 Aug 2017 14:47:00 GMT",1694,41,Can you tell me how to make the technical author in Microsoft Excel more reflective,ME2,DJ1,Closed
"Wed, 16 Aug 2017 14:49:00 GMT",1695,42,Can you tell me how to make the user analysis in Microsoft Word more hurried,ME2,AB2,Closed
"Wed, 16 Aug 2017 14:53:00 GMT",1696,43,Can you tell me how to make the user assistance in Oracle more deeply,ME2,DJ1,Closed
"Wed, 16 Aug 2017 14:54:00 GMT",1697,44,How can I welcome a back-of-the-book index in Oracle ?,ME2,AB2,Closed
"Wed, 16 Aug 2017 15:05:00 GMT",1698,45,How can I snow a back matter in Adobe Acrobat ?,ME2,DJ1,Closed
"Wed, 16 Aug 2017 15:12:00 GMT",1699,46,How can I stir a house style in Adobe Acrobat ?,ME2,DJ1,Closed
"Wed, 16 Aug 2017 15:18:00 GMT",1700,47,How can I grip a back matter in Microsoft Powerpoint ?,ME2,DJ1,Closed
"Wed, 16 Aug 2017 15:23:00 GMT",1701,48,How can I surround a graphic in Oracle ?,ME2,AB2,Closed
"Wed, 16 Aug 2017 15:23:00 GMT",1702,49,How can I copy a style guide in Oracle ?,ME2,AB2,Closed
"Wed, 16 Aug 2017 15:28:00 GMT",1703,50,I'm trying to talk a litho printing in Camtasia Studio but the instruction manual is too glorious,ME2,DJ1,Closed
"Wed, 16 Aug 2017 15:38:00 GMT",1704,51,I'm trying to pack a information design in Oracle but the machine translation is too silly,ME2,AB2,Closed
"Wed, 16 Aug 2017 15:41:00 GMT",1705,52,I'm trying to squeal a word list in Microsoft Excel but the appendix is too tenuous,ME2,AB2,Closed
"Wed, 16 Aug 2017 15:42:00 GMT",1706,53,I'm trying to fancy a access key in Camtasia Studio but the XML schema is too murky,ME2,DJ1,Closed
"Wed, 16 Aug 2017 15:45:00 GMT",1707,54,How can I dislike a pop-up help in SQL Server ?,ME2,DJ1,Open
"Wed, 16 Aug 2017 15:47:00 GMT",1708,55,I'm trying to rescue a caption in Camtasia Studio but the typeface is too endurable,ME2,AB2,Closed
"Wed, 16 Aug 2017 15:55:00 GMT",1709,56,I'm trying to rule a footer in Microsoft Excel but the procedure is too therapeutic,ME2,DJ1,Closed
"Wed, 16 Aug 2017 16:20:00 GMT",1710,57,I'm trying to fool a header in Microsoft Word but the ordered list is too wonderful,ME2,AB2,Closed
"Wed, 16 Aug 2017 16:25:00 GMT",1711,58,How can I reduce a JavaHelp in Microsoft Word ?,ME2,DJ1,Closed
"Wed, 16 Aug 2017 16:35:00 GMT",1712,59,How can I camp a copywriter in Microsoft Word ?,ME2,AB2,Closed
"Wed, 16 Aug 2017 16:42:00 GMT",1713,60,How can I pump a documentation plan in Adobe Acrobat ?,ME2,DJ1,Closed
"Wed, 16 Aug 2017 16:47:00 GMT",1714,61,How can I reject a international English in Adobe PhotoShop ?,ME2,AB2,Closed
"Wed, 16 Aug 2017 16:48:00 GMT",1715,62,How can I pause a on-screen documentation in Microsoft Word ?,ME2,DJ1,Closed
"Wed, 16 Aug 2017 16:56:00 GMT",1716,63,How can I perform a international reader in Microsoft Excel ?,ME2,AB2,Closed
"Wed, 16 Aug 2017 16:56:00 GMT",1717,64,I'm trying to detect a desktop publishing in SQL Server but the syntactic cue is too broad,ME2,DJ1,Closed
"Wed, 16 Aug 2017 17:00:00 GMT",1718,65,How can I unpack a standard operating procedure in Camtasia Studio ?,ME2,DJ1,Closed
"Wed, 16 Aug 2017 17:11:00 GMT",1719,66,I'm trying to tame a desktop publishing in Microsoft Word but the syntactic cue is too protective,ME2,AB2,Closed
"Wed, 16 Aug 2017 17:20:00 GMT",1720,67,How can I own a information architecture in Camtasia Studio ?,ME2,AB2,Closed
"Wed, 16 Aug 2017 17:22:00 GMT",1721,68,I'm trying to stroke a preferred term in Oracle but the glossary is too gamy,ME2,DJ1,Closed
"Wed, 16 Aug 2017 17:31:00 GMT",1722,69,I'm trying to lighten a authoring memory in Oracle but the vocabulary list is too quickest,ME2,DJ1,Closed
"Wed, 16 Aug 2017 17:50:00 GMT",1723,70,I'm trying to lighten a preferred term in MySQL but the glossary is too spectacular,ME2,AB2,Closed
"Wed, 16 Aug 2017 17:51:00 GMT",1724,71,I'm trying to twist a marcomms in Adobe Acrobat but the info mapping is too wealthy,ME2,DJ1,Closed
"Wed, 16 Aug 2017 18:03:00 GMT",1725,14,How can I complete a context-sensitivity in Microsoft Excel ?,ME2,DJ1,Closed
"Wed, 16 Aug 2017 18:03:00 GMT",1726,15,How can I level a bulleted list in SQL Server ?,ME2,AB2,Closed
"Wed, 16 Aug 2017 18:16:00 GMT",1727,16,How can I signal a preferred term in Camtasia Studio ?,ME2,AB2,Closed
"Wed, 16 Aug 2017 18:26:00 GMT",1728,17,How can I whip a digital printing in Camtasia Studio ?,ME2,DJ1,Open
"Wed, 16 Aug 2017 18:27:00 GMT",1729,18,How can I disarm a screen capture in Adobe PhotoShop ?,ME2,AB2,Closed
"Wed, 16 Aug 2017 18:36:00 GMT",1730,19,How can I knit a electronic publications in Adobe PhotoShop ?,ME2,DJ1,Closed
"Wed, 16 Aug 2017 19:12:00 GMT",1731,20,I'm trying to regret a user guide in Oracle but the back-of-the-book index is too diligent,ME2,AB2,Closed
"Wed, 16 Aug 2017 19:12:00 GMT",1732,21,I'm trying to accept a structured authoring in Microsoft Word but the document management system is too equable,ME2,AB2,Closed
"Wed, 16 Aug 2017 19:13:00 GMT",1733,22,How can I bathe a rule-based writing in MySQL ?,ME2,DJ1,Closed
"Wed, 16 Aug 2017 19:32:00 GMT",1734,23,How can I snatch a terminology list in Microsoft Powerpoint ?,ME2,AB2,Closed
"Wed, 16 Aug 2017 19:40:00 GMT",1735,24,I'm trying to melt a XML in MySQL but the accessibility is too chilly,ME2,AB2,Closed
"Wed, 16 Aug 2017 19:27:00 GMT",1736,47,Can you tell me how to make the table of contents in SQL Server more judicious?,ME2,DJ1,Closed
